ruta,distancia
"Mataró -> España, Pamplona -> España, Islas Baleares, Palma -> España, Castellón -> España, Palencia -> España, Guadalajara -> España, Lugo -> España, Sevilla -> España, Las Palmas",5568.289999999999
"Mataró -> España, Castellón -> España, Pamplona -> España, Palencia -> España, Guadalajara -> España, Islas Baleares, Palma -> España, Lugo -> España, Sevilla -> España, Las Palmas",5570.860000000001
"Mataró -> España, Castellón -> España, Lugo -> España, Pamplona -> España, Palencia -> España, Guadalajara -> España, Islas Baleares, Palma -> España, Sevilla -> España, Las Palmas",5570.95
"Mataró -> España, Islas Baleares, Palma -> España, Lugo -> España, Palencia -> España, Guadalajara -> España, Pamplona -> España, Castellón -> España, Sevilla -> España, Las Palmas",5571.03
"Mataró -> España, Castellón -> España, Pamplona -> España, Palencia -> España, Guadalajara -> España, Lugo -> España, Islas Baleares, Palma -> España, Sevilla -> España, Las Palmas",5573.09
"Mataró -> España, Palencia -> España, Lugo -> España, Islas Baleares, Palma -> España, Castellón -> España, Pamplona -> España, Guadalajara -> España, Sevilla -> España, Las Palmas",5573.46
"Mataró -> España, Castellón -> España, Guadalajara -> España, Palencia -> España, Pamplona -> España, Lugo -> España, Islas Baleares, Palma -> España, Sevilla -> España, Las Palmas",5575.12
"Mataró -> España, Islas Baleares, Palma -> España, Lugo -> España, Palencia -> España, Pamplona -> España, Castellón -> España, Guadalajara -> España, Sevilla -> España, Las Palmas",5576.52
"Mataró -> España, Pamplona -> España, Lugo -> España, Guadalajara -> España, Islas Baleares, Palma -> España, Castellón -> España, Palencia -> España, Sevilla -> España, Las Palmas",5579.379999999999
"Mataró -> España, Castellón -> España, Islas Baleares, Palma -> España, Sevilla -> España, Guadalajara -> España, Pamplona -> España, Palencia -> España, Lugo -> España, Las Palmas",5579.92
"Mataró -> España, Pamplona -> España, Lugo -> España, Guadalajara -> España, Castellón -> España, Islas Baleares, Palma -> España, Palencia -> España, Sevilla -> España, Las Palmas",5580.49
"Mataró -> España, Castellón -> España, Guadalajara -> España, Pamplona -> España, Islas Baleares, Palma -> España, Lugo -> España, Palencia -> España, Sevilla -> España, Las Palmas",5580.629999999999
"Mataró -> España, Palencia -> España, Guadalajara -> España, Lugo -> España, Pamplona -> España, Islas Baleares, Palma -> España, Castellón -> España, Sevilla -> España, Las Palmas",5581.08
"Mataró -> España, Lugo -> España, Guadalajara -> España, Palencia -> España, Pamplona -> España, Islas Baleares, Palma -> España, Castellón -> España, Sevilla -> España, Las Palmas",5581.4
"Mataró -> España, Palencia -> España, Guadalajara -> España, Castellón -> España, Islas Baleares, Palma -> España, Pamplona -> España, Lugo -> España, Sevilla -> España, Las Palmas",5583.66
"Mataró -> España, Islas Baleares, Palma -> España, Castellón -> España, Lugo -> España, Guadalajara -> España, Palencia -> España, Pamplona -> España, Sevilla -> España, Las Palmas",5583.74
"Mataró -> España, Castellón -> España, Islas Baleares, Palma -> España, Sevilla -> España, Lugo -> España, Palencia -> España, Pamplona -> España, Guadalajara -> España, Las Palmas",5585.58
"Mataró -> España, Lugo -> España, Guadalajara -> España, Islas Baleares, Palma -> España, Castellón -> España, Pamplona -> España, Palencia -> España, Sevilla -> España, Las Palmas",5592.08
"Mataró -> España, Guadalajara -> España, Islas Baleares, Palma -> España, Castellón -> España, Palencia -> España, Pamplona -> España, Lugo -> España, Sevilla -> España, Las Palmas",5594.839999999999
"Mataró -> España, Guadalajara -> España, Castellón -> España, Islas Baleares, Palma -> España, Palencia -> España, Pamplona -> España, Lugo -> España, Sevilla -> España, Las Palmas",5595.95
"Mataró -> España, Guadalajara -> España, Lugo -> España, Pamplona -> España, Palencia -> España, Islas Baleares, Palma -> España, Castellón -> España, Sevilla -> España, Las Palmas",5597.66
"Mataró -> España, Guadalajara -> España, Lugo -> España, Pamplona -> España, Palencia -> España, Castellón -> España, Islas Baleares, Palma -> España, Sevilla -> España, Las Palmas",5598.7699999999995
"Mataró -> España, Lugo -> España, Pamplona -> España, Castellón -> España, Islas Baleares, Palma -> España, Guadalajara -> España, Palencia -> España, Sevilla -> España, Las Palmas",5608.469999999999
"Mataró -> España, Pamplona -> España, Islas Baleares, Palma -> España, Castellón -> España, Lugo -> España, Guadalajara -> España, Palencia -> España, Sevilla -> España, Las Palmas",5610.9400000000005
"Mataró -> España, Guadalajara -> España, Palencia -> España, Islas Baleares, Palma -> España, Castellón -> España, Pamplona -> España, Lugo -> España, Sevilla -> España, Las Palmas",5613.05
"Mataró -> España, Castellón -> España, Palencia -> España, Pamplona -> España, Lugo -> España, Guadalajara -> España, Islas Baleares, Palma -> España, Sevilla -> España, Las Palmas",5617.5
"Mataró -> España, Islas Baleares, Palma -> España, Palencia -> España, Lugo -> España, Guadalajara -> España, Pamplona -> España, Castellón -> España, Sevilla -> España, Las Palmas",5617.59
"Mataró -> España, Islas Baleares, Palma -> España, Palencia -> España, Lugo -> España, Pamplona -> España, Guadalajara -> España, Castellón -> España, Sevilla -> España, Las Palmas",5617.6
"Mataró -> España, Castellón -> España, Guadalajara -> España, Islas Baleares, Palma -> España, Palencia -> España, Pamplona -> España, Lugo -> España, Sevilla -> España, Las Palmas",5619.11
"Mataró -> España, Islas Baleares, Palma -> España, Guadalajara -> España, Pamplona -> España, Castellón -> España, Palencia -> España, Lugo -> España, Sevilla -> España, Las Palmas",5619.219999999999
"Mataró -> España, Castellón -> España, Pamplona -> España, Palencia -> España, Islas Baleares, Palma -> España, Guadalajara -> España, Lugo -> España, Sevilla -> España, Las Palmas",5621.849999999999
"Mataró -> España, Castellón -> España, Guadalajara -> España, Lugo -> España, Pamplona -> España, Palencia -> España, Islas Baleares, Palma -> España, Sevilla -> España, Las Palmas",5621.94
"Mataró -> España, Islas Baleares, Palma -> España, Guadalajara -> España, Pamplona -> España, Lugo -> España, Palencia -> España, Castellón -> España, Sevilla -> España, Las Palmas",5623.93
"Mataró -> España, Palencia -> España, Lugo -> España, Guadalajara -> España, Islas Baleares, Palma -> España, Castellón -> España, Pamplona -> España, Sevilla -> España, Las Palmas",5624.71
"Mataró -> España, Guadalajara -> España, Palencia -> España, Pamplona -> España, Islas Baleares, Palma -> España, Castellón -> España, Lugo -> España, Sevilla -> España, Las Palmas",5626.4
"Mataró -> España, Castellón -> España, Pamplona -> España, Lugo -> España, Guadalajara -> España, Palencia -> España, Islas Baleares, Palma -> España, Sevilla -> España, Las Palmas",5635.71
"Mataró -> España, Lugo -> España, Palencia -> España, Islas Baleares, Palma -> España, Castellón -> España, Pamplona -> España, Guadalajara -> España, Sevilla -> España, Las Palmas",5635.74
"Mataró -> España, Guadalajara -> España, Islas Baleares, Palma -> España, Castellón -> España, Lugo -> España, Pamplona -> España, Palencia -> España, Sevilla -> España, Las Palmas",5637.17
"Mataró -> España, Islas Baleares, Palma -> España, Palencia -> España, Lugo -> España, Pamplona -> España, Castellón -> España, Guadalajara -> España, Sevilla -> España, Las Palmas",5638.240000000001
"Mataró -> España, Guadalajara -> España, Castellón -> España, Islas Baleares, Palma -> España, Lugo -> España, Pamplona -> España, Palencia -> España, Sevilla -> España, Las Palmas",5638.29
"Mataró -> España, Guadalajara -> España, Lugo -> España, Islas Baleares, Palma -> España, Castellón -> España, Pamplona -> España, Palencia -> España, Sevilla -> España, Las Palmas",5639.3099999999995
"Mataró -> España, Lugo -> España, Palencia -> España, Guadalajara -> España, Islas Baleares, Palma -> España, Castellón -> España, Pamplona -> España, Sevilla -> España, Las Palmas",5639.85
"Mataró -> España, Islas Baleares, Palma -> España, Castellón -> España, Palencia -> España, Guadalajara -> España, Lugo -> España, Pamplona -> España, Sevilla -> España, Las Palmas",5645.129999999999
"Mataró -> España, Castellón -> España, Lugo -> España, Guadalajara -> España, Palencia -> España, Pamplona -> España, Islas Baleares, Palma -> España, Sevilla -> España, Las Palmas",5649.0599999999995
"Mataró -> España, Castellón -> España, Guadalajara -> España, Palencia -> España, Pamplona -> España, Islas Baleares, Palma -> España, Lugo -> España, Sevilla -> España, Las Palmas",5650.68
"Mataró -> España, Islas Baleares, Palma -> España, Pamplona -> España, Guadalajara -> España, Palencia -> España, Lugo -> España, Castellón -> España, Sevilla -> España, Las Palmas",5652.85
"Mataró -> España, Palencia -> España, Lugo -> España, Castellón -> España, Islas Baleares, Palma -> España, Pamplona -> España, Guadalajara -> España, Sevilla -> España, Las Palmas",5653.91
"Mataró -> España, Islas Baleares, Palma -> España, Pamplona -> España, Palencia -> España, Lugo -> España, Castellón -> España, Guadalajara -> España, Sevilla -> España, Las Palmas",5659.93
"Mataró -> España, Castellón -> España, Guadalajara -> España, Islas Baleares, Palma -> España, Lugo -> España, Pamplona -> España, Palencia -> España, Sevilla -> España, Las Palmas",5661.45
"Mataró -> España, Islas Baleares, Palma -> España, Guadalajara -> España, Pamplona -> España, Castellón -> España, Lugo -> España, Palencia -> España, Sevilla -> España, Las Palmas",5661.530000000001
"Mataró -> España, Islas Baleares, Palma -> España, Pamplona -> España, Castellón -> España, Lugo -> España, Palencia -> España, Guadalajara -> España, Sevilla -> España, Las Palmas",5669.3099999999995
"Mataró -> España, Guadalajara -> España, Islas Baleares, Palma -> España, Castellón -> España, Lugo -> España, Palencia -> España, Pamplona -> España, Sevilla -> España, Las Palmas",5669.780000000001
"Mataró -> España, Guadalajara -> España, Castellón -> España, Islas Baleares, Palma -> España, Lugo -> España, Palencia -> España, Pamplona -> España, Sevilla -> España, Las Palmas",5670.9
"Mataró -> España, Lugo -> España, Guadalajara -> España, Castellón -> España, Islas Baleares, Palma -> España, Pamplona -> España, Palencia -> España, Sevilla -> España, Las Palmas",5672.54
"Mataró -> España, Castellón -> España, Islas Baleares, Palma -> España, Pamplona -> España, Palencia -> España, Lugo -> España, Sevilla -> España, Guadalajara -> España, Las Palmas",5678.1900000000005
"Mataró -> España, Castellón -> España, Pamplona -> España, Lugo -> España, Islas Baleares, Palma -> España, Guadalajara -> España, Palencia -> España, Sevilla -> España, Las Palmas",5679.07
"Mataró -> España, Castellón -> España, Islas Baleares, Palma -> España, Sevilla -> España, Guadalajara -> España, Pamplona -> España, Lugo -> España, Palencia -> España, Las Palmas",5683.93
"Mataró -> España, Lugo -> España, Pamplona -> España, Islas Baleares, Palma -> España, Castellón -> España, Guadalajara -> España, Palencia -> España, Sevilla -> España, Las Palmas",5687.0599999999995
"Mataró -> España, Guadalajara -> España, Palencia -> España, Lugo -> España, Islas Baleares, Palma -> España, Castellón -> España, Pamplona -> España, Sevilla -> España, Las Palmas",5687.42
"Mataró -> España, Castellón -> España, Islas Baleares, Palma -> España, Sevilla -> España, Palencia -> España, Lugo -> España, Pamplona -> España, Guadalajara -> España, Las Palmas",5688.860000000001
"Mataró -> España, Guadalajara -> España, Palencia -> España, Castellón -> España, Islas Baleares, Palma -> España, Pamplona -> España, Lugo -> España, Sevilla -> España, Las Palmas",5693.5
"Mataró -> España, Castellón -> España, Guadalajara -> España, Islas Baleares, Palma -> España, Lugo -> España, Palencia -> España, Pamplona -> España, Sevilla -> España, Las Palmas",5694.0599999999995
"Mataró -> España, Islas Baleares, Palma -> España, Pamplona -> España, Guadalajara -> España, Castellón -> España, Palencia -> España, Lugo -> España, Sevilla -> España, Las Palmas",5696.86
"Mataró -> España, Castellón -> España, Palencia -> España, Pamplona -> España, Islas Baleares, Palma -> España, Guadalajara -> España, Lugo -> España, Sevilla -> España, Las Palmas",5696.91
